CVE;CVSS;Severity;Vector;CWE;Bulletin;Affected Product;Affected Version;Fixed In
CVE-2025-33179;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-266;5722;NVOS;All versions prior to 1.3 - 25.02.244;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33179;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-266;5722;NVOS;All versions prior to 25.02.4282;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33179;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-266;5722;NVOS;All versions prior to 25.02.5030;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33180;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5722;Cumulus Linux GA;All versions prior to 5.14 (5.13.x, 5.12.x, and older GA versions);5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33180;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5722;Cumulus Linux LTS;All versions prior to 5.11.4;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33180;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5722;Cumulus Linux LTS;All versions prior to 5.9.4;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33180;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5722;NVOS;All versions prior to 1.3 - 25.02.244;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33180;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5722;NVOS;All versions prior to 25.02.4282;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33180;8;HIGH;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-77;5722;NVOS;All versions prior to 25.02.5030;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33181;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-77;5722;Cumulus Linux GA;All versions prior to 5.14 (5.13.x, 5.12.x, and older GA versions);5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33181;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-77;5722;Cumulus Linux LTS;All versions prior to 5.11.4;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33181;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-77;5722;Cumulus Linux LTS;All versions prior to 5.9.4;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33181;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-77;5722;NVOS;All versions prior to 1.3 - 25.02.244;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33181;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-77;5722;NVOS;All versions prior to 25.02.4282;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33181;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H;CWE-77;5722;NVOS;All versions prior to 25.02.5030;5.14, 5.11.4, 5.9.4, 1.3.1- 25.02.244, 25.02.4282, 25.02.5030
CVE-2025-33206;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-78;5738;NSIGHT Graphics;All versions prior to NSIGHT Graphics 2025.5;NSIGHT Graphics 2025.5
CVE-2025-33215;6.8;MEDIUM;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-823;5744;SNAP-4 Container;All versions prior to SNAP-4.9.1 and SNAP-4.5.5;SNAP-4.9.1, SNAP4 4.5.5
CVE-2025-33216;6.8;MEDIUM;CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H;CWE-131;5744;SNAP-4 Container;All versions prior to SNAP-4.9.0 and SNAP-4.5.5;SNAP-4.9.0, SNAP-4.9.1, SNAP-4.5.5
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;GeForce;All driver versions prior to 591.59;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 539.64;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 573.96;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 582.16;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 591.59;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 539.64;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 573.96;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 582.16;591.59, 582.16, 573.96, 539.64
CVE-2025-33217;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;Tesla;All driver versions prior to 591.59;591.59, 582.16, 573.96, 539.64
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;GeForce;All driver versions prior to 591.59;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;539.56(All versions prior to and including vGPU software 16.12);591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;573.76(All versions prior to and including vGPU software 18.5);591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;581.80(All versions prior to and including vGPU software 19.3);591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 539.64;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 573.96;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 582.16;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 591.59;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 539.64;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 573.91;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 582.16;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33218;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 591.59;591.59, 582.16, 573.96, 539.64, 573.91, 582.16(vGPU software 19.4), 573.96(vGPU software 18.6), 539.64(vGPU software 16.13)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;GeForce;All driver versions prior to 535.288.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;GeForce;All driver versions prior to 570.211.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;GeForce;All driver versions prior to 580.126.09;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;GeForce;All driver versions prior to 590.48.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;535.274.02(All versions prior to and including vGPU software 16.12);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;570.195.03(All versions prior to and including vGPU software 18.5);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;580.105.08(All versions prior to and including vGPU software 19.3);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Guest driver;580.105.08(All versions up to and including the November 2025 release);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 535.288.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 570.211.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 580.126.09;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 590.48.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 535.288.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 570.211.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 580.126.09;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Tesla;All driver versions prior to 590.48.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Virtual GPU Manager;535.274.03(All versions prior to and including vGPU software 16.12);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Virtual GPU Manager;570.195.02(All versions prior to and including vGPU software 18.5);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Virtual GPU Manager;580.105.06(All versions prior to and including vGPU software 19.3);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33219;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-190;5747;Virtual GPU Manager;580.105.06(All versions up to and including the November 2025 release);590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.126.09(vGPU software 19.4), 570.211.01(vGPU software 18.6), 535.288.01(vGPU software 16.13), 580.129.08(vGPU software 19.4), 590.48.01(December 2025 Release)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;GeForce;All driver versions prior to 535.288.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;GeForce;All driver versions prior to 570.211.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;GeForce;All driver versions prior to 580.126.09;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;GeForce;All driver versions prior to 590.48.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
CVE-2025-33220;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5747;NVIDIA RTX PRO, RTX, Quadro;All driver versions prior to 535.288.01;590.48.01, 580.126.09, 570.211.01, 535.288.01, 580.129.08(vGPU software 19.4), 570.211.01(vGPU software 19.4), 535.288.01(vGPU software 19.4)
