CVE;CVSS;Severity;Vector;CWE;Bulletin;Affected Product;Affected Version;Fixed In
CVE-2021-1106;8.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-284;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-1107;8.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-284;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-1108;7.3;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:H;CWE-190;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-1112;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-4034;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-20;5321;Jetson AGX Xavier series, Jetson Xavier NX, Jetson TX1, Jetson TX2 series, Jetson TX2 NX;All 32.x versions prior to 32.7.1;32.7.1
CVE-2021-4034;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-20;5321;Jetson Nano, Jetson Nano 2GB;All 32.x versions prior to 32.7.1;32.7.1
CVE-2021-34401;8.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-284;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-34401;8.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-284;5321;Jetson AGX Xavier series, Jetson Xavier NX, Jetson TX1, Jetson TX2 series, Jetson TX2 NX;All 32.x versions prior to 32.7.1;32.7.1
CVE-2021-34401;8.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-284;5321;Jetson Nano, Jetson Nano 2GB;All 32.x versions prior to 32.7.1;32.7.1
CVE-2021-34402;6.7;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H;CWE-119;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-34403;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H;CWE-416;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-34404;7.1;HIGH;CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-636;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-34405;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-690;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2021-34406;4.7;MEDIUM;CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5259;SHIELD TV;Shield Experience prior to SE 9.0;Shield Experience Upgrade SE 9.0
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;Cloud Gaming Guest Driver;495.50(All versions prior to and including the November 2021 Cloud Gaming Release);510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;GeForce;All drivers versions prior to 470.103.01;510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;GeForce;All drivers versions prior to 510.47.03;510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;NVIDIA RTX/ Quadro, NVS;All drivers versions prior to 470.103.01;510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;NVIDIA RTX/ Quadro, NVS;All drivers versions prior to 510.47.03;510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;Tesla;All drivers versions prior to 470.103.01;510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;Tesla;All drivers versions prior to 510.47.03;510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;vGPU software (guest driver);418.226.00(All versions prior to and including vGPU 8.9);510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;vGPU software (guest driver);450.156.00(All versions prior to and including vGPU 11.6);510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21813;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;vGPU software (guest driver);470.82.00(All versions prior to and including vGPU 13.1);510.47.03, 470.103.01, 470.103.01(vGPU 13.2), 450.172.01(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21814;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;GeForce;All drivers versions prior to 470.103.01;510.47.03, 470.103.01
CVE-2022-21814;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;GeForce;All drivers versions prior to 510.47.03;510.47.03, 470.103.01
CVE-2022-21814;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;NVIDIA RTX/ Quadro, NVS;All drivers versions prior to 470.103.01;510.47.03, 470.103.01
CVE-2022-21814;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;NVIDIA RTX/ Quadro, NVS;All drivers versions prior to 510.47.03;510.47.03, 470.103.01
CVE-2022-21814;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;Tesla;All drivers versions prior to 470.103.01;510.47.03, 470.103.01
CVE-2022-21814;6.1;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H;CWE-280;5312;Tesla;All drivers versions prior to 510.47.03;510.47.03, 470.103.01
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;Cloud Gaming Guest Driver;497.09(All versions prior to and including the November 2021 Cloud Gaming Release);472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;GeForce;All drivers versions prior to 472.98 for support of GeForce Kepler desktop;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;GeForce;All drivers versions prior to 473.04;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;GeForce;All versions prior to 511.65;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;NVIDIA RTX/Quadro, NVS;All driver versions prior to 511.65;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;NVIDIA RTX/Quadro, NVS;All drivers versions prior to 472.98;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;Studio;All driver versions prior to 511.65;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;Tesla;All driver versions prior to 511.65;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;Tesla;All drivers versions prior to 453.37;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;Tesla;All drivers versions prior to 472.98;472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;vGPU software (guest driver);427.60(All versions prior to and including vGPU 8.9);472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;vGPU software (guest driver);453.23(All versions prior to and including vGPU 11.6);472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21815;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-476;5312;vGPU software (guest driver);472.39(All versions prior to and including vGPU 13.1);472.98(vGPU 13.2), 453.37(vGPU 11.7), 427.71(vGPU 8.10), 511.65, 472.98, 473.04, 453.37, 511.65(January 2022 Cloud Gaming Release)
CVE-2022-21816;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-284;5312;Cloud Gaming Virtual GPU Manager;495.50(All versions prior to and including the November 2021 Cloud Gaming Release);470.103.02(vGPU 13.2), 450.172(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21816;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-284;5312;vGPU software (Virtual GPU Manager);418.226.00(All versions prior to and including vGPU 8.9);470.103.02(vGPU 13.2), 450.172(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21816;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-284;5312;vGPU software (Virtual GPU Manager);450.156(All versions prior to and including vGPU 11.6);470.103.02(vGPU 13.2), 450.172(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21816;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-284;5312;vGPU software (Virtual GPU Manager);470.82(All versions prior to and including vGPU 13.1);470.103.02(vGPU 13.2), 450.172(vGPU 11.7), 418.240(vGPU 8.10), 510.47.03(January 2022 Cloud Gaming Release)
CVE-2022-21817;9.3;CRITICAL;CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N;CWE-942;5318;NVIDIA Omniverse Launcher;All versions prior to 1.5.2;1.5.2
CVE-2022-21818;5.4;MEDIUM;CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N;CWE-312;5319;NVIDIA License System DLS virtual appliance;All versions prior to 1.1;1.1
CVE-2022-21819;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-732;5321;Jetson Nano, Jetson Nano 2GB;All 32.x versions prior to 32.7.1;32.7.1
CVE-2022-21820;6.3;MEDIUM;CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L;CWE-20;5328;DCGM;All versions prior to 2.3.4;2.3.4 and 2.3.5 (latest)
CVE-2022-21821;7.8;HIGH;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H;CWE-190;5334;CUDA Toolkit;All versions prior to CUDA Toolkit 11.6 Update 2;11.6 Update 2
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Cloud Gaming Guest Driver;510.68.02(All versions prior to and including the April 2022 Cloud Gaming Release);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Cloud Gaming Guest Driver;512.59(	All versions prior to and including the April 2022 Cloud Gaming Release);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;GeForce;All versions prior to 512.77;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 390.151;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 470.129.06;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;GeForce, NVIDIA RTX/Quadro, NVS;All versions prior to 510.73.05;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;NVIDIA RTX/Quadro, NVS;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Studio;All versions prior to 512.96;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Tesla;All versions prior to 450.191.01;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Tesla;All versions prior to 453.51;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Tesla;All versions prior to 470.129.06;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Tesla;All versions prior to 473.47;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Tesla;All versions prior to 510.73.08;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;Tesla;All versions prior to 512.78;512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;vGPU software (guest driver);450.172.01(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;vGPU software (guest driver);453.37(All versions prior to and including vGPU 11.7);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;vGPU software (guest driver);470.103.01(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;vGPU software (guest driver);472.98(All versions prior to and including vGPU 13.2);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
CVE-2022-28181;8.5;HIGH;CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H;CWE-787;5353;vGPU software (guest driver);510.47.03(All versions prior to and including vGPU 14.0);512.77, 512.96, 512.78, 473.47, 453.51, 510.73.05, 470.129.06, 510.73.08, 450.191.01, 390.151, 512.78(vGPU 14.1), 473.47(vGPU 13.3), 453.51(vGPU 11.8), 510.73.08(vGPU 14.1), 470.129.06(vGPU 13.3), 450.191.01(vGPU 11.8), 512.78(May 2022 Cloud Gaming Release), 510.73.05(May 2022 Cloud Gaming Release)
