CVE;CVSS;Severity;Vector;CWE;Bulletin;Affected Product;Affected Version;Fixed In
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 572.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Tesla;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Tesla;All driver versions prior to 539.19;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Tesla;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Tesla;All driver versions prior to 553.62;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Tesla;All driver versions prior to 570.86.15;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Tesla;All driver versions prior to 572.13;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0147;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H;CWE-416;5614;Virtual GPU Manager;553.20(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0148;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-447;5617;IGX Orin;All versions prior to IGX 1.1;IGX 1.1, 36.4.3, 35.6.1
CVE-2024-0148;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-447;5617;Jetson AGX Orin Series (rel35);All versions prior to 35.6;IGX 1.1, 36.4.3, 35.6.1
CVE-2024-0148;7.6;HIGH;CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H;CWE-447;5617;Jetson AGX Orin Series (rel36);All versions prior to 36.4.3;IGX 1.1, 36.4.3, 35.6.1
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;GeForce;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;GeForce;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;GeForce;All driver versions prior to 570.86.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Guest driver;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Guest driver;550.127.05(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 570.86.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Tesla;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Tesla;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Tesla;All driver versions prior to 570.86.15;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0149;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N;CWE-125;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 570.86.16, 550.144.03, 535.230.02, 570.86.15, 550.144.03(vGPU 17.5)
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;GeForce;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;GeForce;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;GeForce;All driver versions prior to 570.86.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;GeForce;All driver versions prior to 572.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 539.19;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 553.62;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 570.86.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 572.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Tesla;All driver versions prior to 535.230.02;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Tesla;All driver versions prior to 550.144.03;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Tesla;All driver versions prior to 553.62;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Tesla;All driver versions prior to 570.86.15;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Tesla;All driver versions prior to 572.13;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Tesla;All driver versions prior to 572.16;550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;535.216.01(All versions up to and including vGPU 16.8);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;550.127.06(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-0150;7.1;HIGH;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H;CWE-787;5614;Virtual GPU Manager;553.20(All versions up to and including vGPU 17.4);550.144.02(vGPU 17.5), 535.230.02(vGPU 16.9), 553.56(vGPU 17.5), 572.16, 553.62, 539.19, 572.13, 570.86.16, 550.144.03, 535.230.02, 570.86.15
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;GeForce;All driver versions prior to 550.144.03;570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;GeForce;All driver versions prior to 570.86.16;570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;Guest driver;535.216.01(All versions up to and including vGPU 16.8);570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;Guest driver;550.127.05(All versions up to and including vGPU 17.4);570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 550.144.03;570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;NVIDIA RTX, Quadro, NVS;All driver versions prior to 570.86.16;570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;Tesla;All driver versions prior to 550.144.03;570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53869;5.5;MEDIUM;CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N;CWE-459;5614;Tesla;All driver versions prior to 570.86.15;570.86.16, 550.144.03, 570.86.15, 550.144.03(vGPU 17.5), 535.230.02(vGPU 16.9)
CVE-2024-53870;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53871;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53872;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53873;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53874;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53875;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53876;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-125;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
CVE-2024-53877;3.3;LOW;CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L;CWE-476;5594;NVIDIA CUDA Toolkit;All versions up to CUDA Toolkit 12.8;CUDA Toolkit 12.8
